firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,gameDate,fantasyScore,points_MA3,reboundsTotal_MA3,assists_MA3,steals_MA3,blocks_MA3,turnovers_MA3,fantasyScore_MA3,numMinutes_MA3,points_MA5,reboundsTotal_MA5,assists_MA5,steals_MA5,blocks_MA5,turnovers_MA5,fantasyScore_MA5,numMinutes_MA5,points_MA10,reboundsTotal_MA10,assists_MA10,steals_MA10,blocks_MA10,turnovers_MA10,fantasyScore_MA10,numMinutes_MA10,fantasyScore_last1games,points_last1games,fantasyScore_last3games,points_last3games,fantasyScore_last5games,points_last5games,fantasyScore_momentum,year,points_season_avg,reboundsTotal_season_avg,assists_season_avg,steals_season_avg,blocks_season_avg,turnovers_season_avg,fantasyScore_season_avg,numMinutes_season_avg,points_career_avg,reboundsTotal_career_avg,assists_career_avg,steals_career_avg,blocks_career_avg,turnovers_career_avg,fantasyScore_career_avg,numMinutes_career_avg,minutes_MA5,minutes_trend,usage_rate_approx,usage_rate_MA5,fg_efficiency,fg_efficiency_MA5,games_played,is_home,days_rest,is_back_to_back,day_of_week,is_weekend,month,is_playoff_season,is_win,opponent_encoded,team_encoded,vs_opponent_avg,team_avg_fantasy,team_avg_fantasy_MA5,predicted_fantasy_score,Player,Game,Game_Date
Andrew,Nembhard,1629614,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,35.47,20.0,7.0,0.0,0.0,13.0,6.0,0.462,4.0,2.0,0.5,7.0,6.0,0.857,2.0,0.0,2.0,3.0,4.0,-6.0,2025-12-22 14:30:00,28.9,20.0,2.0,7.0,0.0,0.0,4.0,28.9,35.47,20.0,2.0,7.0,0.0,0.0,4.0,28.9,35.47,20.0,2.0,7.0,0.0,0.0,4.0,28.9,35.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47,0.0,0.3654765251616531,0.3654765251616531,0.4580152671755725,0.4580152671755725,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,29.42753917425677,Andrew Nembhard,Celtics vs Pacers,2025-12-22 14:30:00
Garrison,Mathews,1629726,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,1.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2025-12-22 14:30:00,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.01,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.01,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,1.8041331713607818,Garrison Mathews,Celtics vs Pacers,2025-12-22 14:30:00
James,Wiseman,1630164,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,12.12,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2025-12-22 14:30:00,4.2,0.0,1.0,2.0,0.0,0.0,0.0,4.2,12.12,0.0,1.0,2.0,0.0,0.0,0.0,4.2,12.12,0.0,1.0,2.0,0.0,0.0,0.0,4.2,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0.0,0.08183306055646482,0.08183306055646482,0.0,0.0,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,4.013408223833811,James Wiseman,Celtics vs Pacers,2025-12-22 14:30:00
Isaiah,Jackson,1630543,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,2.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,2025-12-22 14:30:00,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,1.2234774889455715,Isaiah Jackson,Celtics vs Pacers,2025-12-22 14:30:00
Jay,Huff,1630643,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,25.09,3.0,0.0,1.0,0.0,6.0,1.0,0.167,5.0,1.0,0.2,0.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,-7.0,2025-12-22 14:30:00,9.0,3.0,5.0,0.0,0.0,1.0,2.0,9.0,25.09,3.0,5.0,0.0,0.0,1.0,2.0,9.0,25.09,3.0,5.0,0.0,0.0,1.0,2.0,9.0,25.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.09,0.0,0.23818975784041285,0.23818975784041285,0.1639344262295082,0.1639344262295082,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,9.386237554501326,Jay Huff,Celtics vs Pacers,2025-12-22 14:30:00
Ethan,Thompson,1630679,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,33.35,13.0,4.0,0.0,1.0,12.0,5.0,0.417,9.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,2025-12-22 14:30:00,23.8,13.0,4.0,4.0,1.0,0.0,2.0,23.8,33.35,13.0,4.0,4.0,1.0,0.0,2.0,23.8,33.35,13.0,4.0,4.0,1.0,0.0,2.0,23.8,33.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35,0.0,0.35874439461883406,0.35874439461883406,0.4132231404958678,0.4132231404958678,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,23.9252678526574,Ethan Thompson,Celtics vs Pacers,2025-12-22 14:30:00
Bennedict,Mathurin,1631097,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,36.48,16.0,0.0,1.0,0.0,20.0,7.0,0.35,7.0,2.0,0.286,0.0,0.0,0.0,6.0,3.0,9.0,3.0,0.0,-21.0,2025-12-22 14:30:00,28.799999999999997,16.0,9.0,0.0,0.0,1.0,0.0,28.799999999999997,36.48,16.0,9.0,0.0,0.0,1.0,0.0,28.799999999999997,36.48,16.0,9.0,0.0,0.0,1.0,0.0,28.799999999999997,36.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48,0.0,0.5467468562055768,0.5467468562055768,0.34825870646766166,0.34825870646766166,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,28.886836757286737,Bennedict Mathurin,Celtics vs Pacers,2025-12-22 14:30:00
Quenton,Jackson,1631245,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,15.55,9.0,1.0,0.0,1.0,5.0,2.0,0.4,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,-11.0,2025-12-22 14:30:00,10.5,9.0,0.0,1.0,1.0,0.0,2.0,10.5,15.55,9.0,0.0,1.0,1.0,0.0,2.0,10.5,15.55,9.0,0.0,1.0,1.0,0.0,2.0,10.5,15.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55,0.0,0.3194888178913738,0.3194888178913738,0.3921568627450981,0.3921568627450981,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,10.461687260272626,Quenton Jackson,Celtics vs Pacers,2025-12-22 14:30:00
Jarace,Walker,1641716,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,15.21,2.0,0.0,0.0,1.0,5.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,-8.0,2025-12-22 14:30:00,7.800000000000001,2.0,4.0,0.0,1.0,0.0,1.0,7.800000000000001,15.21,2.0,4.0,0.0,1.0,0.0,1.0,7.800000000000001,15.21,2.0,4.0,0.0,1.0,0.0,1.0,7.800000000000001,15.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,0.0,0.3265839320705421,0.3265839320705421,0.19607843137254904,0.19607843137254904,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,7.94092030668944,Jarace Walker,Celtics vs Pacers,2025-12-22 14:30:00
Johnny,Furphy,1642277,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,23.05,3.0,2.0,0.0,1.0,4.0,1.0,0.25,4.0,1.0,0.25,0.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,6.0,2025-12-22 14:30:00,14.0,3.0,5.0,2.0,1.0,0.0,0.0,14.0,23.05,3.0,5.0,2.0,1.0,0.0,0.0,14.0,23.05,3.0,5.0,2.0,1.0,0.0,0.0,14.0,23.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,0.0,0.17278617710583152,0.17278617710583152,0.24390243902439027,0.24390243902439027,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,13.797927126917939,Johnny Furphy,Celtics vs Pacers,2025-12-22 14:30:00
Kam,Jones,1642880,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,0.42,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2025-12-22 14:30:00,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,1.923076923076923,1.923076923076923,0.9090909090909091,0.9090909090909091,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,2.1415852552603125,Kam Jones,Celtics vs Pacers,2025-12-22 14:30:00
Taelon,Peter,1643007,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,0.0,0,0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2025-12-22 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,12,0,0,29,23,0.0,12.049999999999999,12.049999999999999,0.12047027624958612,Taelon Peter,Celtics vs Pacers,2025-12-22 14:30:00
Lonzo,Ball,1628366,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,23.49,6.0,7.0,0.0,1.0,5.0,2.0,0.4,4.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,11.0,2025-12-22 14:00:00,19.9,6.0,2.0,7.0,1.0,0.0,1.0,19.9,23.49,6.0,2.0,7.0,1.0,0.0,1.0,19.9,23.49,6.0,2.0,7.0,1.0,0.0,1.0,19.9,23.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0.0,0.21195421788893598,0.21195421788893598,0.3921568627450981,0.3921568627450981,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,20.19891826022148,Lonzo Ball,Cavaliers vs Hornets,2025-12-22 14:00:00
Donovan,Mitchell,1628378,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,28.43,30.0,5.0,0.0,0.0,18.0,10.0,0.556,11.0,6.0,0.545,4.0,4.0,1.0,3.0,1.0,4.0,5.0,3.0,10.0,2025-12-22 14:00:00,39.3,30.0,4.0,5.0,0.0,0.0,3.0,39.3,28.43,30.0,4.0,5.0,0.0,0.0,3.0,39.3,28.43,30.0,4.0,5.0,0.0,0.0,3.0,39.3,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43,0.0,0.6309148264984227,0.6309148264984227,0.5524861878453038,0.5524861878453038,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,40.27276679268653,Donovan Mitchell,Cavaliers vs Hornets,2025-12-22 14:00:00
Jarrett,Allen,1628386,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,19.48,12.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,5.0,4.0,2.0,4.0,2025-12-22 14:00:00,25.0,12.0,5.0,2.0,1.0,2.0,2.0,25.0,19.48,12.0,5.0,2.0,1.0,2.0,2.0,25.0,19.48,12.0,5.0,2.0,1.0,2.0,2.0,25.0,19.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,0.0,0.20429009193054135,0.20429009193054135,0.9756097560975611,0.9756097560975611,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,25.142785274821748,Jarrett Allen,Cavaliers vs Hornets,2025-12-22 14:00:00
Thomas,Bryant,1628418,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,19.39,10.0,1.0,0.0,0.0,5.0,4.0,0.8,3.0,2.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-13.0,2025-12-22 14:00:00,12.7,10.0,1.0,1.0,0.0,0.0,0.0,12.7,19.39,10.0,1.0,1.0,0.0,0.0,0.0,12.7,19.39,10.0,1.0,1.0,0.0,0.0,0.0,12.7,19.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39,0.0,0.2565418163160595,0.2565418163160595,0.7843137254901962,0.7843137254901962,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,12.744035013265027,Thomas Bryant,Cavaliers vs Hornets,2025-12-22 14:00:00
De'Andre,Hunter,1629631,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,25.4,27.0,1.0,0.0,1.0,13.0,9.0,0.692,5.0,4.0,0.8,5.0,5.0,1.0,4.0,1.0,5.0,3.0,2.0,9.0,2025-12-22 14:00:00,34.5,27.0,5.0,1.0,1.0,0.0,2.0,34.5,25.4,27.0,5.0,1.0,1.0,0.0,2.0,34.5,25.4,27.0,5.0,1.0,1.0,0.0,2.0,34.5,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,0.5098039215686274,0.5098039215686274,0.6870229007633588,0.6870229007633588,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,34.61609530761568,De'Andre Hunter,Cavaliers vs Hornets,2025-12-22 14:00:00
Darius,Garland,1629636,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,30.24,27.0,10.0,0.0,2.0,15.0,9.0,0.6,6.0,5.0,0.833,4.0,4.0,1.0,2.0,2.0,4.0,4.0,3.0,13.0,2025-12-22 14:00:00,47.8,27.0,4.0,10.0,2.0,0.0,3.0,47.8,30.24,27.0,4.0,10.0,2.0,0.0,3.0,47.8,30.24,27.0,4.0,10.0,2.0,0.0,3.0,47.8,30.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.24,0.0,0.4943968358602505,0.4943968358602505,0.5960264900662252,0.5960264900662252,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,47.63358240283861,Darius Garland,Cavaliers vs Hornets,2025-12-22 14:00:00
Dean,Wade,1629731,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,27.53,14.0,2.0,0.0,0.0,7.0,4.0,0.571,7.0,4.0,0.571,2.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0,18.0,2025-12-22 14:00:00,25.4,14.0,7.0,2.0,0.0,0.0,0.0,25.4,27.53,14.0,7.0,2.0,0.0,0.0,0.0,25.4,27.53,14.0,7.0,2.0,0.0,0.0,0.0,25.4,27.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53,0.0,0.2533478103510677,0.2533478103510677,0.5633802816901409,0.5633802816901409,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,25.701939792098322,Dean Wade,Cavaliers vs Hornets,2025-12-22 14:00:00
Sam,Merrill,1630241,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,25.56,4.0,5.0,0.0,1.0,7.0,2.0,0.286,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,2025-12-22 14:00:00,14.7,4.0,1.0,5.0,1.0,0.0,0.0,14.7,25.56,4.0,1.0,5.0,1.0,0.0,0.0,14.7,25.56,4.0,1.0,5.0,1.0,0.0,0.0,14.7,25.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.56,0.0,0.2727981293842556,0.2727981293842556,0.28169014084507044,0.28169014084507044,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,14.708846201154087,Sam Merrill,Cavaliers vs Hornets,2025-12-22 14:00:00
Nae'Qwan,Tomlin,1641772,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,12.44,5.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2025-12-22 14:00:00,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,12.44,5.0,0.0,0.0,0.0,0.0,0.0,5.0,12.44,5.0,0.0,0.0,0.0,0.0,0.0,5.0,12.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44,0.0,0.3189792663476874,0.3189792663476874,0.48780487804878053,0.48780487804878053,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,4.99368486561405,Nae'Qwan Tomlin,Cavaliers vs Hornets,2025-12-22 14:00:00
Craig,Porter Jr.,1641854,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,2.55,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,2025-12-22 14:00:00,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.55,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.55,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.37735849056603776,0.37735849056603776,0.9090909090909091,0.9090909090909091,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,2.1415852552603125,Craig Porter Jr.,Cavaliers vs Hornets,2025-12-22 14:00:00
Jaylon,Tyson,1642281,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,20.03,0.0,3.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,-11.0,2025-12-22 14:00:00,9.7,0.0,1.0,3.0,3.0,0.0,2.0,9.7,20.03,0.0,1.0,3.0,3.0,0.0,2.0,9.7,20.03,0.0,1.0,3.0,3.0,0.0,2.0,9.7,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,0.0,0.2980625931445603,0.2980625931445603,0.0,0.0,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,9.873867011354434,Jaylon Tyson,Cavaliers vs Hornets,2025-12-22 14:00:00
Tyrese,Proctor,1642878,22500402,2025-12-22 14:00:00,Cleveland,Cavaliers,Charlotte,Hornets,,,,0.0,1,1,2.26,2.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2025-12-22 14:00:00,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.26,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.26,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.8474576271186441,0.8474576271186441,0.47619047619047616,0.47619047619047616,1,1,0.0,0,0,0,12,0,1,25,28,0.0,19.833333333333332,19.833333333333332,2.1190999408820455,Tyrese Proctor,Cavaliers vs Hornets,2025-12-22 14:00:00
Mason,Plumlee,203486,22500402,2025-12-22 14:00:00,Charlotte,Hornets,Cleveland,Cavaliers,,,,0.0,0,0,10.0,5.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,-10.0,2025-12-22 14:00:00,8.0,5.0,5.0,0.0,0.0,0.0,3.0,8.0,10.0,5.0,5.0,0.0,0.0,0.0,3.0,8.0,10.0,5.0,5.0,0.0,0.0,0.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.39603960396039606,0.39603960396039606,0.48780487804878053,0.48780487804878053,1,0,0.0,0,0,0,12,0,0,7,18,0.0,19.60833333333333,19.60833333333333,7.962814302646285,Mason Plumlee,Cavaliers vs Hornets,2025-12-22 14:00:00
Pat,Connaughton,1626192,22500402,2025-12-22 14:00:00,Charlotte,Hornets,Cleveland,Cavaliers,,,,0.0,0,0,5.33,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,12.0,2025-12-22 14:00:00,5.4,3.0,2.0,0.0,0.0,0.0,0.0,5.4,5.33,3.0,2.0,0.0,0.0,0.0,0.0,5.4,5.33,3.0,2.0,0.0,0.0,0.0,0.0,5.4,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.1841620626151013,0.1841620626151013,0.9090909090909091,0.9090909090909091,1,0,0.0,0,0,0,12,0,0,7,18,0.0,19.60833333333333,19.60833333333333,5.159611342657515,Pat Connaughton,Cavaliers vs Hornets,2025-12-22 14:00:00
Miles,Bridges,1628970,22500402,2025-12-22 14:00:00,Charlotte,Hornets,Cleveland,Cavaliers,,,,0.0,0,0,29.33,17.0,4.0,1.0,0.0,14.0,6.0,0.429,3.0,0.0,0.0,7.0,5.0,0.714,4.0,2.0,6.0,0.0,1.0,-11.0,2025-12-22 14:00:00,31.200000000000003,17.0,6.0,4.0,0.0,1.0,1.0,31.200000000000003,29.33,17.0,6.0,4.0,0.0,1.0,1.0,31.200000000000003,29.33,17.0,6.0,4.0,0.0,1.0,1.0,31.200000000000003,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33,0.0,0.47570506286102615,0.47570506286102615,0.425531914893617,0.425531914893617,1,0,0.0,0,0,0,12,0,0,7,18,0.0,19.60833333333333,19.60833333333333,31.07148127840997,Miles Bridges,Cavaliers vs Hornets,2025-12-22 14:00:00
